index,name,source,type,cleaned_name,freq
2471,Nehi,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,Beverage,Nehi,176
2472,Oronamin C Drink,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,Beverage,Oronamin C Drink,6
2473,Pocari Sweat,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,Beverage,Pocari Sweat,120
2474,Sangria Señorial,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,Beverage,Sangria Señorial,0
2475,Sidral Mundet,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,Beverage,Sidral Mundet,9
2476,Sodastream,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,Beverage,Sodastream,132
2477,Sosyo,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,Beverage,Sosyo,14
2478,Ace Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Ace Cider,14
2479,Angry Orchard,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Angry Orchard,4
2480,Arsenal Cider House,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Arsenal Cider House,3
2481,Aspall Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Aspall Cider,6
2482,Bantam Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Bantam Cider,0
2483,Black Star,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Black Star,1489
2484,Blackthorn Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Blackthorn Cider,36
2485,Bold Rock Hard Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Bold Rock Hard Cider,0
2486,Brothers Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Brothers Cider,10
2487,H. P. Bulmer,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,H. P. Bulmer,12
2488,Bulmers,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Bulmers,493
2489,Burrow Hill Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Burrow Hill Cider,12
2490,Carling Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Carling Cider,0
2491,Ciderboys,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Ciderboys,6
2492,Crispin Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Crispin Cider,8
2493,Downeast Cider House,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Downeast Cider House,0
2494,Fox Barrel Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Fox Barrel Cider,2
2495,Frosty Jack Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Frosty Jack Cider,0
2496,Gaymer Cider Company,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Gaymer Cider Company,30
2497,Harpoon Brewery,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Harpoon Brewery,50
2498,Herrljunga Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Herrljunga Cider,7
2499,Kingstone Press Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Kingstone Press Cider,8
2500,Kopparbergs,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Kopparbergs,128
2501,Magners Irish Cider (see Bulmers),https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Magners Irish Cider,28
2502,Merrydown,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Merrydown,94
2503,Monteiths Crushed Apple Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Monteiths Crushed Apple Cider,0
2504,Old Rosie,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Old Rosie,29
2505,Pomagne produced by Bulmers,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Pomagne produced by Bulmers,0
2506,Rekorderlig Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Rekorderlig Cider,0
2507,Samuel Smith's,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Samuel Smith's,0
2508,Savanna Dry,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Savanna Dry,16
2509,Schneewittchen Cidre,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Schneewittchen Cidre,0
2510,Scrumpy Jack by Bulmer,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Scrumpy Jack by Bulmer,0
2511,Somersby cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Somersby cider,7
2512,Stella Artois sider brand,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Stella Artois sider brand,0
2513,Strongbow cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Strongbow cider,32
2514,Superstition Meadery,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Superstition Meadery,0
2515,Taunton Cider Company,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Taunton Cider Company,6
2516,Thatchers Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Thatchers Cider,23
2517,"Three Hammers, made by Devon Cider Company",https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,"Three Hammers, made by Devon Cider Company",0
2518,Woodchuck Hard Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Woodchuck Hard Cider,5
2519,Woodpecker Cider,https://en.wikipedia.org/wiki/List_of_cider_brands,Beverage,Woodpecker Cider,10
2520,Albany Bakeries,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Albany Bakeries,0
2521,Allinson,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Allinson,885
2522,Alvarado Street Bakery,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Alvarado Street Bakery,10
2523,Bimbo Bakeries,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Bimbo Bakeries,84
2524,Bost's Bread,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Bost's Bread,0
2525,Boudin Bakery,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Boudin Bakery,54
2526,Breddy,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Breddy,20
2527,Dave's Killer Bread [1],https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Dave's Killer Bread,0
2528,Davidovich Bagels,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Davidovich Bagels,7
2529,Holsum Bread,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Holsum Bread,8
2530,King's Hawaiian [2],https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,King's Hawaiian,0
2531,Lender's Bagels,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Lender's Bagels,0
2532,Merita Breads,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Merita Breads,2
2533,Mother's Pride,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Mother's Pride,0
2534,Nature's Pride,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Nature's Pride,0
2535,Pan Desuyo!,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Pan Desuyo!,0
2536,Pan Pepin – Puerto Rico,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Pan Pepin – Puerto Rico,0
2537,Pepperidge Farm,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Pepperidge Farm,1099
2538,Polarbröd,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Polarbröd,6
2539,Prairie Gold,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Prairie Gold,16
2540,Rubschlager Bread,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Rubschlager Bread,0
2541,Rudi's Organic Bakery,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Rudi's Organic Bakery,0
2542,Schwebel's Bakery,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Schwebel's Bakery,0
2543,Slimcea,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Slimcea,25
2544,Sunbeam Bread,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Sunbeam Bread,14
2545,VitBe,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,VitBe,2
2546,Warburtons,https://en.wikipedia.org/wiki/List_of_brand_name_breads,Food,Warburtons,240
2547,Ansungtangmyun,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Ansungtangmyun,0
2548,Buitoni Instant Noodles,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Buitoni Instant Noodles,0
2549,Buldak Bokkeum Myun,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Buldak Bokkeum Myun,0
2550,Cham-ggae Ramyeon,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Cham-ggae Ramyeon,0
2551,Chapagetti,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Chapagetti,0
2552,Demae Iccho,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Demae Iccho,0
2553,Doshirak,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Doshirak,0
2554,Eka Noodles,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Eka Noodles,0
2555,Indomie,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Indomie,171
2556,Kabuto Noodles,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Kabuto Noodles,0
2557,Knorr,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Knorr,2625
2558,Koka Instant Noodles,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Koka Instant Noodles,0
2559,Maggi,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Maggi,2978
2560,Maggi Cuppa Mania,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Maggi Cuppa Mania,0
2561,Maruchan,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Maruchan,58
2562,Mi Sedaap,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Mi Sedaap,0
2563,Minimie Instant Noodles,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Minimie Instant Noodles,0
2564,Mivina,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Mivina,2
2565,Mr Lee's Noodles,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Mr Lee's Noodles,0
2566,Mr. Noodles,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Mr. Noodles,2
2567,The Nation's Noodle,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,The Nation's Noodle,0
2568,Neoguri,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Neoguri,160
2569,NISSIN Noodles,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,NISSIN Noodles,0
2570,Paldo bibim men,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Paldo bibim men,0
2571,Patanjali Atta Noodles,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Patanjali Atta Noodles,0
2572,Penang White Curry Instant Noodle,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Penang White Curry Instant Noodle,0
2573,Pop Mie,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Pop Mie,30
2574,Pot Noodle,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Pot Noodle,307
2575,Rollton,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Rollton,2
2576,Samyang Instant Noodles,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Samyang Instant Noodles,0
2577,Sapporo Ichiban,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Sapporo Ichiban,25
2578,Sarimi,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Sarimi,3
2579,Shin Ramyun,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Shin Ramyun,17
2580,Smith & Jones instant noodles,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Smith & Jones instant noodles,0
2581,Super Noodles,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Super Noodles,44
2582,Supermi,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Supermi,2
2583,Top Ramen,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Top Ramen,110
2584,Wai Wai,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Wai Wai,172
2585,Yatekomo,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,Food,Yatekomo,0
2586,A1 Steak Sauce,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,A1 Steak Sauce,0
2587,P+G,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,P+G,2971
2588,Colgate-polmolive,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Colgate-polmolive,0
2589,Néstle,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Néstle,0
2590,Africana (Romania),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Africana,1770
2591,Air Crisps,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Air Crisps,0
2592,Ali Coffee,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Ali Coffee,0
2593,Bagel-Fuls,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Bagel-Fuls,5
2594,Better Cheddars,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Better Cheddars,0
2595,Boca Burger,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Boca Burger,43
2596,Bonox,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Bonox,5
2597,Breakstone's,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Breakstone's,14
2598,Bulls-Eye Barbecue Sauce,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Bulls-Eye Barbecue Sauce,2
2599,Café HAG,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Café HAG,0
2600,Calumet Baking Powder Company,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Calumet Baking Powder Company,13
2601,Cameo (biscuits),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Cameo,32269
2602,Capri Sun (juice drink),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Capri Sun,161
2603,Cheesybite,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Cheesybite,10
2604,Charada (Peru),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Charada,13
2605,Cheez Whiz,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Cheez Whiz,412
2606,Cheezels (Malaysia),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Cheezels,11
2607,Chicken in a Biskit,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Chicken in a Biskit,4
2608,"Chipsmore (Malaysia, Singapore)",https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Chipsmore,2
2609,Claussen (pickles),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Claussen,2216
2610,Clight,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Clight,3
2611,Club Social (crackers),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Club Social,257
2612,Cool Whip (non-dairy whipped cream),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Cool Whip,548
2613,CornNuts (snack food),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,CornNuts,16
2614,Coronita (Peru),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Coronita,40
2615,Country Time (powdered drink mix),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Country Time,234
2616,Cracker Barrel Cheese,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Cracker Barrel Cheese,0
2617,Dadák (Coffee) (Czech republic),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Dadák,13
2618,Dairylea (Europe),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Dairylea,199
2619,Eden (Philippines),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Eden,55868
2620,El Caserío (Spain),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,El Caserío,0
2621,Estrella (Lithuania),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Estrella,5338
2622,Fontaneda (biscuits) (Spain),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Fontaneda,73
2623,Fudgee-O (Canada),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Fudgee-O,2
2624,Gevalia (Sweden),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Gevalia,103
2625,Győri Keksz (biscuits Hungary),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Győri Keksz,0
2626,Grey Poupon (mustard),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Grey Poupon,301
2627,Handi-Snacks,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Handi-Snacks,23
2628,Harvest Crisps,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Harvest Crisps,0
2629,Honey Maid,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Honey Maid,0
2630,In-A-Biskit (Australia),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,In-A-Biskit,5
2631,Jacob's (biscuits),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Jacob's,7349
2632,Japp (Scandinavia),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Japp,354
2633,Jell-O (gelatin dessert),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Jell-O,3857
2634,Jet-Puffed Marshmallows,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Jet-Puffed Marshmallows,6
2635,Jiagai (China),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Jiagai,0
2636,Knox (gelatin),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Knox,52873
2637,"Knudsen (dairy, California)",https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Knudsen,4879
2638,Kong Haakon (Norway),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kong Haakon,0
2639,Kolonáda (Czech republic),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kolonáda,0
2640,Kool-Aid (flavored drink mix),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kool-Aid,3125
2641,Karuna (Chocolate) (Lithuania),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Karuna,3753
2642,Kraft BBQ Sauce,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kraft BBQ Sauce,0
2643,Kraft Caramels,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kraft Caramels,0
2644,Kraft Macaroni and Cheese,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kraft Macaroni and Cheese,76
2645,Kraft Dinner (Canada),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kraft Dinner,82
2646,Kraft Easymac,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kraft Easymac,0
2647,Kraft Mayo,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kraft Mayo,20
2648,Kraft Bagelfuls,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kraft Bagelfuls,0
2649,Kraft Peanut Butter (Canada),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kraft Peanut Butter,0
2650,Kraft Singles (pasteurized prepared cheese product),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kraft Singles,73
2651,Kraft Sandwich Spread,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kraft Sandwich Spread,0
2652,Kraker Bran,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kraker Bran,0
2653,"Lacta (Brazil, Greece)",https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Lacta,29
2654,Liga (Netherlands),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Liga,41441
2655,Lunchables,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Lunchables,304
2656,Lyuks (potato chips) (Ukraine),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Lyuks,9
2657,Maarud (potato chips) (Norway),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Maarud,69
2658,Maxwell House (coffee),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Maxwell House,1511
2659,Mellow Bird's Coffee (United Kingdom),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Mellow Bird's Coffee,0
2660,Miracle Whip (salad dressing spread),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Miracle Whip,313
2661,Miracoli (Germany),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Miracoli,195
2662,Mostro (Peru),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Mostro,143
2663,Nabob (coffee) (Canada),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Nabob,245
2664,"O'boy (Scandinavia, Estonia)",https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,O'boy,100
2665,Onko (coffee),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Onko,34
2666,"Opavia (Czech republic, Slovakia)",https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Opavia,5
2667,Orchard Crisps,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Orchard Crisps,0
2668,Grated Parmesan cheese,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Grated Parmesan cheese,1543
2669,Pacific crackers (China),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Pacific crackers,0
2670,Philadelphia Cream Cheese,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Philadelphia Cream Cheese,109
2671,Pigrolac,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Pigrolac,0
2672,Planters,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Planters,8130
2673,Poiana (Romania),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Poiana,786
2674,Polly-O (cheese),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Polly-O,40
2675,phub,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,phub,18
2676,,,,,21619
2677,P'tit Québec,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,P'tit Québec,0
2678,Pure Kraft Salad Dressings,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Pure Kraft Salad Dressings,0
2679,Ritz Metro,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Ritz Metro,3
2680,Royal baking powder,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Royal baking powder,13
2681,Saiwa (Italian Division of Nabisco),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Saiwa,30
2682,Seven Seas (salad dressings),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Seven Seas,2449
2683,Saimaza (Spain),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Saimaza,0
2684,Sanka (decaffeinated coffee),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Sanka,375
2685,Shake 'n Bake,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Shake 'n Bake,11
2686,Simmenthal (canned meat),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Simmenthal,60
2687,Snackabouts,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Snackabouts,0
2688,South Beach Living,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,South Beach Living,9
2689,Starbucks (grocery store items) - Starbucks dissolved the partnership in 2011,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Starbucks,41878
2690,Stove Top stuffing,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Stove Top stuffing,60
2691,Svoge (Bulgaria),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Svoge,129
2692,Taco Bell (grocery store items),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Taco Bell,8409
2693,Tang,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Tang,75175
2694,Tassimo (single-serve coffee machines using pods branded as T-Discs),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Tassimo,255
2695,Terrabusi (Kraft Foods Argentina),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Terrabusi,6
2696,Tiger Energy Biscuits (Southeast Asian countries),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Tiger Energy Biscuits,0
2697,Twisties (Malaysia),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Twisties,166
2698,Uguan (China),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Uguan,0
2699,Velveeta,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Velveeta,938
2700,"Alpen Gold (chocolate) (Hungary, Russia)",https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Alpen Gold,0
2701,Arrowroot biscuits,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Arrowroot biscuits,9
2702,Baker's Chocolate,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Baker's Chocolate,0
2703,Bassett's (United Kingdom),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Bassett's,872
2704,Beemans gum,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Beemans gum,6
2705,"Belvita (Malaysia, Indonesia, Thailand and Singapore)",https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Belvita,11
2706,Biskuat (Indonesia),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Biskuat,0
2707,Bubbaloo,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Bubbaloo,22
2708,Cadbury,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Cadbury,20544
2709,Cheese Nips,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Cheese Nips,99
2710,Chips Ahoy!,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Chips Ahoy!,379
2711,Chocolat Poulain,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Chocolat Poulain,9
2712,Côte d'Or,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Côte d'Or,1614
2713,Daim (Sweden),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Daim,1424
2714,Domino (Finland and Baltic countries),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Domino,17357
2715,Fanipalat (Finland),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Fanipalat,0
2716,Fig Newton,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Fig Newton,120
2717,Freia (Norway),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Freia,273
2718,Green & Blacks (chocolate) (United Kingdom),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Green & Blacks,3
2719,Hollywood Chewing Gum,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Hollywood Chewing Gum,5
2720,Hony Bran,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Hony Bran,0
2721,Jacobs (Europe),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Jacobs,81731
2722,Kenco (United Kingdom),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,Kenco,305
2723,La Pie qui Chante,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food,La Pie qui Chante,8
