name,source,type,cleaned_name,freq
Lenstra elliptic curve factorization,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Lenstra elliptic curve factorization,17
Baillie-PSW primality test,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Baillie-PSW primality test,17
Montgomery reduction,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Montgomery reduction,17
Wang and Landau algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Wang and Landau algorithm,17
Ritz method,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Ritz method,17
Threefish,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Threefish,17
Bootstrap aggregating,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Bootstrap aggregating,17
Locality sensitive hashing,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Locality sensitive hashing,17
PyCharm,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,python,PyCharm,17
PyDev,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,python,PyDev,17
Java FX,https://en.wikipedia.org/wiki/List_of_3D_graphics_libraries,api,Java FX,16
Disjoint-set data structure,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Disjoint-set data structure,16
Cover tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Cover tree,16
Koorde,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Koorde,16
Binary decision diagram,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Binary decision diagram,16
IBM RPG,https://en.wikipedia.org/wiki/List_of_programming_languages,language,IBM RPG,16
PLANC,https://en.wikipedia.org/wiki/List_of_programming_languages,language,PLANC,16
Rlab,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Rlab,16
SAM76,https://en.wikipedia.org/wiki/List_of_programming_languages,language,SAM76,16
How to Design Programs,https://en.wikipedia.org/wiki/Category:Computer_science_books,book,How to Design Programs,16
GroveSite,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,GroveSite,16
Infobright,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,Infobright,16
Trafodion,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,Trafodion,16
Needleman Wunsch algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,sequence-algo,Needleman Wunsch algorithm,16
Baby-step giant-step,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Baby-step giant-step,16
Lesk algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Lesk algorithm,16
Hopfield net,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Hopfield net,16
Deutsch Jozsa algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Deutsch Jozsa algorithm,16
Burrows Wheeler transform,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Burrows Wheeler transform,16
Adaptive histogram equalization,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Adaptive histogram equalization,16
Nested loop join,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo,Nested loop join,16
X3watch,https://en.wikipedia.org/wiki/Comparison_of_content-control_software_and_providers,software,X3watch,15
Dope vector,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Dope vector,15
Dancing tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Dancing tree,15
Queap,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Queap,15
Ctrie,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Ctrie,15
Ctrie,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Ctrie,15
FusionReactor,https://en.wikipedia.org/wiki/List_of_performance_analysis_tools,software,FusionReactor,15
AngelScript,https://en.wikipedia.org/wiki/List_of_programming_languages,language,AngelScript,15
Edinburgh IMP,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Edinburgh IMP,15
EXEC 2,https://en.wikipedia.org/wiki/List_of_programming_languages,language,EXEC 2,15
Google Apps Script,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Google Apps Script,15
NWScript,https://en.wikipedia.org/wiki/List_of_programming_languages,language,NWScript,15
PL/B,https://en.wikipedia.org/wiki/List_of_programming_languages,language,PL/B,15
SabreTalk,https://en.wikipedia.org/wiki/List_of_programming_languages,language,SabreTalk,15
SP/k,https://en.wikipedia.org/wiki/List_of_programming_languages,language,SP/k,15
XPL0,https://en.wikipedia.org/wiki/List_of_programming_languages,language,XPL0,15
RX 550,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,RX 550,15
Handbook of Automated Reasoning,https://en.wikipedia.org/wiki/Category:Computer_science_books,book,Handbook of Automated Reasoning,15
Chakravala method,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Chakravala method,15
Nearest-neighbor interpolation,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Nearest-neighbor interpolation,15
Successive over-relaxation,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Successive over-relaxation,15
Branch and cut,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Branch and cut,15
Single-linkage clustering,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Single-linkage clustering,15
Baum–Welch algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Baum–Welch algorithm,15
Espresso heuristic logic minimizer,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Espresso heuristic logic minimizer,15
Association rule learning,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Association rule learning,15
Lempel Ziv Welch,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Lempel Ziv Welch,15
Zobrist hashing,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo,Zobrist hashing,15
Basic4android,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,basic,Basic4android,15
Microsoft Visual Studio Express,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c,Microsoft Visual Studio Express,15
Photran (Eclipse),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran,Photran,15
jGRASP,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java,jGRASP,15
AdvFS,https://en.wikipedia.org/wiki/List_of_cryptographic_file_systems,filesystem,AdvFS,14
Scieno Sitter,https://en.wikipedia.org/wiki/Comparison_of_content-control_software_and_providers,software,Scieno Sitter,14
WebMinder,https://en.wikipedia.org/wiki/Comparison_of_content-control_software_and_providers,software,WebMinder,14
Gap buffer,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Gap buffer,14
Array list,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Array list,14
Self-organizing list,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Self-organizing list,14
Randomized binary search tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Randomized binary search tree,14
T-tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,T-tree,14
Quad-edge,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Quad-edge,14
ALGOL 60,https://en.wikipedia.org/wiki/List_of_programming_languages,language,ALGOL 60,14
COMTRAN,https://en.wikipedia.org/wiki/List_of_programming_languages,language,COMTRAN,14
CMS EXEC (EXEC),https://en.wikipedia.org/wiki/List_of_programming_languages,language,CMS EXEC,14
Limnor,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Limnor,14
Lisaac,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Lisaac,14
Napier88,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Napier88,14
GTX Titan,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX Titan,14
ISO 8859-6,https://en.wikipedia.org/wiki/Character_encoding,encoding,ISO 8859-6,14
CSQL,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,CSQL,14
SQLBase,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,SQLBase,14
Kahan summation algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Kahan summation algorithm,14
False position method,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,False position method,14
Bees algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Bees algorithm,14
Levenberg–Marquardt algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Levenberg–Marquardt algorithm,14
BCJR algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,BCJR algorithm,14
Damm algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Damm algorithm,14
Paxos algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo,Paxos algorithm,14
AppCode(IntelliJ IDEA),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c,AppCode,14
PHPEclipse(Eclipse),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,php,PHPEclipse,14
ALGOL 60,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,language,ALGOL 60,14
OpenSG,https://en.wikipedia.org/wiki/List_of_3D_graphics_libraries,api,OpenSG,13
Covenant Eyes,https://en.wikipedia.org/wiki/Comparison_of_content-control_software_and_providers,software,Covenant Eyes,13
UB-tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,UB-tree,13
Winged edge,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Winged edge,13
OProfile,https://en.wikipedia.org/wiki/List_of_performance_analysis_tools,software,OProfile,13
Apple SOS,https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,Apple SOS,13
Hamilton C shell,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Hamilton C shell,13
MAD/I,https://en.wikipedia.org/wiki/List_of_programming_languages,language,MAD/I,13
Ubercode,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Ubercode,13
YQL,https://en.wikipedia.org/wiki/List_of_programming_languages,language,YQL,13
CP1047,https://en.wikipedia.org/wiki/Character_encoding,encoding,CP1047,13
Windows-1255,https://en.wikipedia.org/wiki/Character_encoding,encoding,Windows-1255,13
Introselect,https://en.wikipedia.org/wiki/List_of_algorithms,sequence-algo,Introselect,13
Smoothsort,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Smoothsort,13
Spigot algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Spigot algorithm,13
Gauss Seidel method,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Gauss Seidel method,13
Radial basis function network,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Radial basis function network,13
Shunting yard algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Shunting yard algorithm,13
Seam carving,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Seam carving,13
PocketStudio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,pascal,PocketStudio,13
NetGenie,https://en.wikipedia.org/wiki/Comparison_of_content-control_software_and_providers,software,NetGenie,12
Webconverger,https://en.wikipedia.org/wiki/Comparison_of_content-control_software_and_providers,software,Webconverger,12
Exponential tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Exponential tree,12
Quotient filter,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Quotient filter,12
Multi-Programming Executive (from HP),https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,Multi-Programming Executive,12
OSI protocol suite,https://en.wikipedia.org/wiki/List_of_network_protocol_stacks,protocol,OSI protocol suite,12
System Network Architecture,https://en.wikipedia.org/wiki/List_of_network_protocol_stacks,protocol,System Network Architecture,12
AmbientTalk,https://en.wikipedia.org/wiki/List_of_programming_languages,language,AmbientTalk,12
Combined Programming Language (CPL),https://en.wikipedia.org/wiki/List_of_programming_languages,language,Combined Programming Language,12
High Level Assembly,https://en.wikipedia.org/wiki/List_of_programming_languages,language,High Level Assembly,12
Maude system,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Maude system,12
Not Quite C (NQC),https://en.wikipedia.org/wiki/List_of_programming_languages,language,Not Quite C,12
PLEXIL,https://en.wikipedia.org/wiki/List_of_programming_languages,language,PLEXIL,12
TACPOL,https://en.wikipedia.org/wiki/List_of_programming_languages,language,TACPOL,12
Windows-1257,https://en.wikipedia.org/wiki/Character_encoding,encoding,Windows-1257,12
Microsoft SQL Server Express,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,Microsoft SQL Server Express,12
Mimer SQL,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,Mimer SQL,12
Bitap,https://en.wikipedia.org/wiki/List_of_algorithms,sequence-algo,Bitap,12
Laplacian smoothing,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Laplacian smoothing,12
Special number field sieve,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Special number field sieve,12
Euler integration,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Euler integration,12
Birkhoff interpolation,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Birkhoff interpolation,12
Gauss Jordan elimination,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Gauss Jordan elimination,12
Hungarian method,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Hungarian method,12
golden section search,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,golden section search,12
Kabsch algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Kabsch algorithm,12
Texas Medication Algorithm Project,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Texas Medication Algorithm Project,12
SUBCLU,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,SUBCLU,12
Line clipping,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Line clipping,12
Cohen–Sutherland,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Cohen–Sutherland,12
Cyrus–Beck,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Cyrus–Beck,12
Temporal difference learning,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Temporal difference learning,12
Rice coding,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Rice coding,12
Elevator algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo,Elevator algorithm,12
Oracle Solaris Studio (formerly Sun Studio),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c,Oracle Solaris Studio,12
Pelles C,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c,Pelles C,12
MIDletPascal,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,pascal,MIDletPascal,12
PythonAnywhere,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,python,PythonAnywhere,12
Xor linked list,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Xor linked list,11
Double Hashing,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Double Hashing,11
DIBOL,https://en.wikipedia.org/wiki/List_of_programming_languages,language,DIBOL,11
Mortran,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Mortran,11
SA-C,https://en.wikipedia.org/wiki/List_of_programming_languages,language,SA-C,11
Principles of Compiler Design,https://en.wikipedia.org/wiki/Category:Computer_science_books,book,Principles of Compiler Design,11
Empress Embedded Database,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,Empress Embedded Database,11
NYSIIS,https://en.wikipedia.org/wiki/List_of_algorithms,sequence-algo,NYSIIS,11
Comb sort,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Comb sort,11
Burstsort,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Burstsort,11
Multivariate interpolation,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Multivariate interpolation,11
Rayleigh quotient iteration,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Rayleigh quotient iteration,11
Sutherland Hodgman,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Sutherland Hodgman,11
SLR  parser,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,SLR  parser,11
Range encoding,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Range encoding,11
Connected component labeling,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Connected component labeling,11
Unicode Collation Algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo,Unicode Collation Algorithm,11
Xor swap algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo,Xor swap algorithm,11
Dev Pascal,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,pascal,Dev Pascal,11
PHPEdit,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,php,PHPEdit,11
Scapegoat tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Scapegoat tree,10
Tango tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Tango tree,10
Judy array,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Judy array,10
Windows 98 (codename Memphis – Windows 4.1),https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,Windows 98,10
Xbox One system software,https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,Xbox One system software,10
Xbox One system software,https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,Xbox One system software,10
Cesil,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Cesil,10
CMS-2,https://en.wikipedia.org/wiki/List_of_programming_languages,language,CMS-2,10
Constraint Handling Rules (CHR),https://en.wikipedia.org/wiki/List_of_programming_languages,language,Constraint Handling Rules,10
COWSEL,https://en.wikipedia.org/wiki/List_of_programming_languages,language,COWSEL,10
DATATRIEVE,https://en.wikipedia.org/wiki/List_of_programming_languages,language,DATATRIEVE,10
Script.NET,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Script.NET,10
VSXu,https://en.wikipedia.org/wiki/List_of_programming_languages,language,VSXu,10
HD 3000 (Desktop V2 1.35 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 3000,10
HD 3000 (Mobile V2 1.3 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 3000,10
HD 3000 (Desktop V1 1.1 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 3000,10
HD 3000 (Mobile V1 1.1/1.2 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 3000,10
Windows-1253,https://en.wikipedia.org/wiki/Character_encoding,encoding,Windows-1253,10
Windows-1258,https://en.wikipedia.org/wiki/Character_encoding,encoding,Windows-1258,10
Adabas D,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,Adabas D,10
CA IDMS,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,CA IDMS,10
FrontBase,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,FrontBase,10
Geometric hashing,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Geometric hashing,10
Rotating calipers,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Rotating calipers,10
SRT division,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,SRT division,10
Pareto interpolation,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Pareto interpolation,10
Memetic algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Memetic algorithm,10
Yamartino method,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,Yamartino method,10
Liang–Barsky,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Liang–Barsky,10
Image based lighting,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Image based lighting,10
RTR0,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,RTR0,10
Canonical LR parser,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Canonical LR parser,10
Longitudinal redundancy check,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Longitudinal redundancy check,10
Unary coding,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Unary coding,10
Levenshtein coding,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Levenshtein coding,10
Block Truncation Coding,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Block Truncation Coding,10
Random walker algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Random walker algorithm,10
Intersection algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo,Intersection algorithm,10
Earliest deadline first scheduling,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo,Earliest deadline first scheduling,10
RubyMine (IntelliJ IDEA),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,ruby,RubyMine,10
Radix tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Radix tree,9
X-tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,X-tree,9
Bounding volume hierarchy,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Bounding volume hierarchy,9
CB Unix,https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,CB Unix,9
C/AL,https://en.wikipedia.org/wiki/List_of_programming_languages,language,C/AL,9
IPTSCRAE,https://en.wikipedia.org/wiki/List_of_programming_languages,language,IPTSCRAE,9
Object Lisp,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Object Lisp,9
occam-π,https://en.wikipedia.org/wiki/List_of_programming_languages,language,occam-π,9
SYMPL,https://en.wikipedia.org/wiki/List_of_programming_languages,language,SYMPL,9
ISO 8859-13,https://en.wikipedia.org/wiki/Character_encoding,encoding,ISO 8859-13,9
Gale–Shapley algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,combinatorial-algo,Gale–Shapley algorithm,9
Flashsort,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Flashsort,9
BKM algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,BKM algorithm,9
Binary splitting,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Binary splitting,9
Biconjugate gradient method,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Biconjugate gradient method,9
Dantzig–Wolfe decomposition,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Dantzig–Wolfe decomposition,9
Fast-clipping,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Fast-clipping,9
Weiler Atherton,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Weiler Atherton,9
Warnock algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Warnock algorithm,9
Adaptive Huffman coding,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Adaptive Huffman coding,9
Incremental encoding,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Incremental encoding,9
Cache algorithms,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo,Cache algorithms,9
Ninja IDE,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,python,Ninja IDE,9
eCryptfs[16],https://en.wikipedia.org/wiki/List_of_cryptographic_file_systems,filesystem,eCryptfs,8
Iliffe vector,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Iliffe vector,8
Threaded binary tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Threaded binary tree,8
And–or tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,And–or tree,8
GlowCode,https://en.wikipedia.org/wiki/List_of_performance_analysis_tools,software,GlowCode,8
Burroughs MCP,https://en.wikipedia.org/wiki/List_of_operating_systems,operatingsystem,Burroughs MCP,8
Averest,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Averest,8
Cryptol,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Cryptol,8
IBM Basic assembly language,https://en.wikipedia.org/wiki/List_of_programming_languages,language,IBM Basic assembly language,8
Ratfiv,https://en.wikipedia.org/wiki/List_of_programming_languages,language,Ratfiv,8
SyncCharts,https://en.wikipedia.org/wiki/List_of_programming_languages,language,SyncCharts,8
Programming the Universe,https://en.wikipedia.org/wiki/Category:Computer_science_books,book,Programming the Universe,8
Windows-1256,https://en.wikipedia.org/wiki/Character_encoding,encoding,Windows-1256,8
ISO-2022-KR,https://en.wikipedia.org/wiki/Character_encoding,encoding,ISO-2022-KR,8
CA Datacom,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,CA Datacom,8
EXASolution,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,EXASolution,8
NexusDB,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,NexusDB,8
txtSQL,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,txtSQL,8
Vectorwise,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,dbms,Vectorwise,8
Lagged Fibonacci generator,https://en.wikipedia.org/wiki/List_of_algorithms,combinatorial-algo,Lagged Fibonacci generator,8
Fibonacci search technique,https://en.wikipedia.org/wiki/List_of_algorithms,sequence-algo,Fibonacci search technique,8
Bead sort,https://en.wikipedia.org/wiki/List_of_algorithms,sort-algo,Bead sort,8
Shortest common supersequence,https://en.wikipedia.org/wiki/List_of_algorithms,subsequence-algo,Shortest common supersequence,8
Lanczos iteration,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Lanczos iteration,8
Tridiagonal matrix algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Tridiagonal matrix algorithm,8
Difference map algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Difference map algorithm,8
Truncation selection,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Truncation selection,8
Cutting-plane method,https://en.wikipedia.org/wiki/List_of_algorithms,math-algo,Cutting-plane method,8
k-medoids,https://en.wikipedia.org/wiki/List_of_algorithms,sci-algo,k-medoids,8
Cone tracing,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Cone tracing,8
k-nearest neighbors,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,k-nearest neighbors,8
Operator precedence parser,https://en.wikipedia.org/wiki/List_of_algorithms,comp-sci-algo,Operator precedence parser,8
Byte pair encoding,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,Byte pair encoding,8
A-law algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,coding-theory-algo,A-law algorithm,8
Generalised Hough transform,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo,Generalised Hough transform,8
Vector clocks,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo,Vector clocks,8
Fair-share scheduling,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo,Fair-share scheduling,8
Shortest remaining time,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo,Shortest remaining time,8
RadPHP (formerly Delphi for PHP),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,php,RadPHP,8
StormEngineC,https://en.wikipedia.org/wiki/List_of_3D_graphics_libraries,api,StormEngineC,7
Netsentron,https://en.wikipedia.org/wiki/Comparison_of_content-control_software_and_providers,software,Netsentron,7
Sentry Parental Controls,https://en.wikipedia.org/wiki/Comparison_of_content-control_software_and_providers,software,Sentry Parental Controls,7
Doubly connected edge list,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Doubly connected edge list,7
Fusion tree,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Fusion tree,7
Skew heap,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Skew heap,7
Compressed suffix array,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Compressed suffix array,7
Spaghetti stack,https://en.wikipedia.org/wiki/List_of_data_structures,datastructure,Spaghetti stack,7
