word_a,freq_a,word_b,freq_b,type,use_marker,d_type,count
Diadora,263,Sergio Tacchini,164,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,3
Tassimo,255,Capri Sun,161,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,3
Nilla,179,Capri Sun,161,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,3
LD,34542,Marlboro,158,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,3
Cool,317181,North Pole,154,https://en.wikipedia.org/wiki/List_of_cigarette_brands,FALSE,brands,3
Allure,16735,Santo Domingo,150,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,3
Ketel One,256,Wyborowa,128,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,3
Russian Standard,148,Wyborowa,128,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,3
Triaminic,179,APAP,125,https://en.wikipedia.org/wiki/Paracetamol_brand_names,TRUE,brands,3
Michelin,263,Centurion,94,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,3
Zipp,548,SunTour,89,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,3
Foxconn,3942,JBL,84,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,3
Dubble Bubble,132,Hubba Bubba,76,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,3
Philadelphia Cream Cheese,9,Kraft Macaroni and Cheese,76,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,3
Gola,1286,ASICS,75,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,3
Sony,2259,BT,73,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,3
Triscuit,81,Kraft Singles,73,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,3
Directed Electronics,95,JL Audio,65,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,3
Villegas,,Habana,62,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,3
After Dinner,6662,Habana,62,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,3
Brine,6519,CCM,58,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,3
Maggi,2978,Maruchan,58,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,TRUE,brands,3
Nvidia,5947,Casio,57,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,3
Electrolux,5947,Casio,57,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,3
Sauza Tequila,99,Tres Generaciones,57,https://en.wikipedia.org/wiki/List_of_tequilas,TRUE,brands,3
Tatuaje,,Diamond Crown,52,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,3
Panda,15826,Tylenol,45,https://en.wikipedia.org/wiki/Paracetamol_brand_names,TRUE,brands,3
ERKE,79,Xtep,45,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,3
Virginia Slims,2432,Lucky Strike,44,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,3
Diet Coke,4684,Pepsi Cola,40,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,3
Toffee Crisp,39,Coffee Crisp,35,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,3
Bulmers,493,Strongbow cider,32,https://en.wikipedia.org/wiki/List_of_cider_brands,TRUE,brands,3
Dynaudio,116,Electrovoice,32,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,3
Calandre,24,Eau Sauvage,22,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,3
Venturi,3745,Panoz,21,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,3
Tyr,1241,Under Armour,17,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,3
Daim,1424,Kit Kat,16,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,3
Luksusowa,26,Monopolowa,16,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,3
Ultimat,19,Crystal Head,16,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,3
Vol de Nuit,18,Magie Noire,15,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,3
Magie Noire,15,Youth Dew,11,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,3
GoPro,143,Memoto,9,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,3
ASICS,75,ANTA,8,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,3
Sanka,375,Kenco,5,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,3
Audi,33676,Buick,3,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,3
Rive Gauche,635,Samsara,3,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,3
Pepsi Max,549,Irn Bru,3,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,3
Herbal Essences,344,Swiffer,3,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,3
Philadelphia Cream Cheese,9,Gevalia,3,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,3
S&W,1453,Kel-Tec,2,https://en.wikipedia.org/wiki/List_of_firearm_brands,FALSE,brands,3
Poppycock,425,Pop Secret,2,https://en.wikipedia.org/wiki/List_of_popcorn_brands,TRUE,brands,3
Marzocchi,281,Nokian,2,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,3
Eden,55868,TUC,1,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,3
Mounds,524,After Eight,1,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,3
Knorr,2625,Top Ramen,1,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,TRUE,brands,3
Wai Wai,172,Top Ramen,1,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,TRUE,brands,3
Xiaomi,117,Amoi,1,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,3
Merita Breads,2,Nature's Pride,0,https://en.wikipedia.org/wiki/List_of_brand_name_breads,TRUE,brands,3
Amber pour Homme,0,Allure Homme,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,3
L'Heure Bleue,0,Ma Griffe,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,3
Indomie,171,Pop Mie,,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,TRUE,brands,3
Motorola,67682,Philips,45573,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
GE,657,Kodak,44769,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,FALSE,brands,2
Volkswagen,676,Porsche,44458,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,2
Siemens,51558,Hewlett-Packard,42815,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Raymond,144349,Gul,41993,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,2
Holden,439,Bentley,41634,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,2
Salomon,328,Sting,34379,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,2
Gul,41993,Sting,34379,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,2
Sosa,42383,Playboy,32765,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Sosa,42383,CAO,32478,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Buick,3,Tata,28963,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,2
Sachs,91746,Giro,26126,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,2
Salomon,328,Ping,23315,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,2
Xerox,29146,Dyson,21132,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Dyson,21132,Hitachi,19714,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Braun,29438,Fujitsu,18829,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Dyson,21132,Fujitsu,18829,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Aspen,0,Euphoria,17997,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,2
Grenada,22339,Euphoria,17997,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,2
Brooks,1495,Adidas,17628,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,2
Gul,41993,Adidas,17628,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,2
Alba,17954,Texas Instruments,15332,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
UV,161,Van Gogh,14989,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,2
Atari,18236,Bose,14112,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
MS,7806,Vantage,13938,https://en.wikipedia.org/wiki/List_of_cigarette_brands,FALSE,brands,2
Winfield,18658,Vantage,13938,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,2
SR,75987,AEK,13872,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,2
Bose,14112,BAE Systems,13557,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
3M,13539,Marconi,13146,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
San Miguel,18117,Muriel,12219,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
La Paz,17541,Muriel,12219,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Bahia,184,Muriel,12219,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Camacho,1,Muriel,12219,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Vauxhall,14148,Acura,11234,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,2
Breakaway,79445,Milky Way,11137,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
Camacho,1,Capote,11127,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Trident,16487,Meiji,9877,https://en.wikipedia.org/wiki/List_of_top-selling_candy_brands,TRUE,brands,2
Mayfair,12233,HB,9839,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,2
Breakaway,79445,Chunky,9598,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
Maestro,9816,Chunky,9598,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
Chopin,15956,Popov,9394,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,2
Chopin,15956,Kauffman,9383,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,2
Maestro,9816,M&S,8914,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
Transcend,12244,Clarion,8267,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Epson,9164,Clarion,8267,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Allure,16735,Falconer,7984,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,2
Herron,87,Pain Relief,7897,https://en.wikipedia.org/wiki/Paracetamol_brand_names,TRUE,brands,2
Polaris,7913,Alfa Romeo,7778,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,2
Infiniti,8284,TAC,7754,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,2
HB,9839,Capri,7625,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,2
UV,161,Belvedere,7512,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,2
Popov,9394,Belvedere,7512,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,2
Lark,331,Viceroy,7369,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,2
Alfa Romeo,7778,Hulme,6598,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,2
Sam Houston,8442,Swisher,6371,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Chunky,9598,Duncan's,6358,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
Sanyo,398,Cadence,6256,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,2
Allure,16735,Fracas,6226,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,2
Lark,331,GL,5964,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,2
HTC,51,Wipro,5962,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Clarion,8267,Wipro,5962,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Planters,81,Terry's,5825,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,2
Mayfair,12233,Doral,5753,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,2
Sakura,9412,Doral,5753,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,2
Dunhill,5733,Gurkha,5686,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Maserati,5282,Range Rover,5247,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,2
Maserati,5282,Chamonix,4765,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,2
SGI,4792,Avaya,4676,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Range Rover,5247,Maruti,4544,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,2
Ricoh,4845,Huawei,4259,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Schweppes,52,Dr Pepper,3864,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,2
Planters,81,Karuna,3753,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,2
Baikal,4285,MTs,3549,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,2
TSMC,77,BenQ,3325,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Terry's,5825,Kool-Aid,3125,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,2
Terry's,5825,Oreo,2982,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,2
Polaroid,101,Phase One,2765,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,2
Leica,3968,Phase One,2765,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,FALSE,brands,2
Excel,34537,Frisk,2532,https://en.wikipedia.org/wiki/List_of_breath_mints,TRUE,brands,2
Pall Mall,31,Virginia Slims,2432,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,2
Kool-Aid,3125,Claussen,2216,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,2
Haier,28,Western Digital,2132,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Avanti,2237,Toscano,1992,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
HCL,2341,ECS,1955,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Snickers,95,Mr. Big,1952,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
Ambrosia,18,Baccarat,1883,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Venturi,3745,Pagani,1798,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,2
Fila,3144,Musto,1733,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,2
Magnum,14723,Dreyer's,1586,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,TRUE,brands,2
Dairy Queen,2928,Dreyer's,1586,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,TRUE,brands,2
Sobieski,27,Finlandia,1572,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,2
Siglo,1626,DUX,1519,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Nuit,2292,Cherry Blossom,1492,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,2
Noa,2253,Shalimar,1461,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,2
Dolce Vita,1754,Shalimar,1461,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,2
Omnia,1619,Shalimar,1461,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,2
Kit Kat,16,Milka,1393,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
Marriott International,21,Kempinski,1336,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,2
Moxie,1861,Sunkist,1288,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,2
Dreyer's,1586,Baskin-Robbins,1287,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,TRUE,brands,2
Omnia,1619,Ivoire,1263,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,2
Shalimar,1461,Ivoire,1263,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,2
Chantelle,2446,Wonderbra,1157,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,2
Munchies,1194,Rolo,1153,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
Wispa,1187,Rolo,1153,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
O'Neill,2525,La Perla,975,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,2
Moxie,1861,7 Up,945,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,2
Maxwell House,1511,Bassett's,872,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,2
Gini,1949,Orangina,851,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,2
Diet Pepsi,1269,Orangina,851,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,2
RCA,368,Sun Microsystems,813,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Halls,78162,Altoids,758,https://en.wikipedia.org/wiki/List_of_breath_mints,TRUE,brands,2
Halls,78162,Ipso,756,https://en.wikipedia.org/wiki/List_of_breath_mints,TRUE,brands,2
Don Diego,795,Plasencia,746,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Ultimo,1545,Ann Summers,711,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,2
Wonderbra,1157,Ann Summers,711,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,2
Rejoice,11497,Vidal Sassoon,652,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,2
Pantene,716,Pepto-Bismol,645,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,2
Frisk,2532,Mentos,621,https://en.wikipedia.org/wiki/List_of_breath_mints,TRUE,brands,2
Bar None,1219,York Bar,561,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
Cadillac,36142,Mercedes-Benz,537,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,2
Zipp,548,Maxxis,514,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,2
Grey Goose,917,Bols,483,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,2
Videoton,564,Viewsonic,463,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Pantech,4,Viewsonic,463,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
P.K.,2759,Juicy Fruit,431,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,2
Viewsonic,463,Oppo,415,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Li-Ning,752,K-Swiss,413,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,2
Pantene,716,Metamucil,394,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,2
Videoton,564,Sansui,391,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Casa Blanca,528,PROPIO,389,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Baby Ruth,466,Mars Bar,372,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
Morel,5159,Nakamichi,359,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,2
Twix,9,Lindor,358,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
Doublemint,375,Dentyne,346,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,2
Irn Bru,3,RC Cola,344,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,2
Joma,368,Macron,337,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,2
Mayfair,12233,Lark,331,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,2
BLK,381,Superga,319,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,2
Solero,344,Breyers,312,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,TRUE,brands,2
Siboney,387,Morro Castle,299,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
RC Cola,344,Hawaiian Punch,286,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,2
Mossberg,1135,SIG Sauer,285,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,2
Mars Bar,372,Malted Milk,283,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,2
Aopen,283,VIA Technologies,279,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Grey Goose,917,Karlsson's,269,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,2
Teac,3,Monster Cable,262,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,2
Canada Dry,4,Barq's,247,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,2
RC Cola,344,Barq's,247,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,2
Cheerwine,269,Barq's,247,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,2
Salomon,328,Kappa,241,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,2
CAO,32478,Valdez,222,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,2
Skyworth,8,Onida,192,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Hitachi,19714,Thorn,188,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,2
Safeguard,649,Ascend,184,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,2
Poppycock,425,Jiffy Pop,168,https://en.wikipedia.org/wiki/List_of_popcorn_brands,TRUE,brands,2
